@type,name,amenity,addr:postcode,addr:suburb,@lat,@lon
node,K�fteci,fast_food,10827,Sch�neberg,52.4812809,13.3490183
node,Bobsek Burger,fast_food,10715,,52.4867812,13.3237736
node,sayuri,restaurant,10711,,52.4975539,13.2952936
node,The Mood Burger,fast_food,10711,Halensee,52.4974275,13.2908099
node,City D�ner,fast_food,,,52.4131564,13.5720521
node,Ho Vang,restaurant,10178,Mitte,52.5250423,13.4102171
node,Steakhouse Marzahn,restaurant,12687,Marzahn,52.5558612,13.5668658
node,Casa Nuova,restaurant,,,52.4569223,13.3866924
node,Arisu Sushi,restaurant,12099,Tempelhof,52.4686798,13.3866911
node,Essbar,restaurant,13359,,52.5581278,13.3737733
node,Old Papa Cuban Street Food,fast_food,14059,Charlottenburg,52.5112106,13.2913420
node,D�ner Kebab,fast_food,,,52.5356939,13.2004075
node,IKEA Restaurant,fast_food,10829,,52.4697435,13.3670714
node,Mangal,restaurant,12209,Lichterfelde,52.4166786,13.3389114
node,Tung Long,restaurant,12043,,52.4829028,13.4322728
node,Mama's K�che,fast_food,12357,Rudow,52.4205063,13.4922720
node,Tandoori Palace,restaurant,12043,Neuk�lln,52.4821754,13.4357361
node,Ben D�ner,fast_food,,,52.4937912,13.3846704
node,Phuoc,fast_food,,,52.5511179,13.4051369
node,Pizza Latino,restaurant,12435,Alt-Treptow,52.4908865,13.4492635
node,Park Bistro,fast_food,12435,Alt-Treptow,52.4901705,13.4493032
node,D�ner,fast_food,,,52.6145291,13.4703351
node,Subway,fast_food,14163,,52.4330715,13.2427330
node,Dittmann's,restaurant,13158,Rosenthal,52.5966607,13.3745267
node,Tor Kebab,fast_food,10119,Mitte,52.5297277,13.4002442
node,Theo�s Taverna,restaurant,13057,Neu-Hohensch�nhausen,52.5669247,13.5193033
node,Kebab King,fast_food,13057,Neu-Hohensch�nhausen,52.5670280,13.5191601
node,Maecom Dalcom,restaurant,10829,Sch�neberg,52.4829815,13.3615708
node,Ristorante I Salentini,restaurant,12347,Britz,52.4570908,13.4274183
node,Hasir OCAKBA?I,restaurant,10999,Kreuzberg,52.5010573,13.4193013
node,Lasan,restaurant,10999,Kreuzberg,52.5001289,13.4180650
node,Hanoi�s Corner,restaurant,10629,Charlottenburg,52.5019476,13.3129924
node,Jules Verne,restaurant,10625,Charlottenburg,52.5055411,13.3177204
node,Greek Cousine,restaurant,10629,,52.5018516,13.3130163
node,Hachiko Ramen,restaurant,10623,Charlottenburg,52.5058254,13.3190730
node,Nu�baumerin,restaurant,10629,,52.5013520,13.3129192
node,Samos,restaurant,10629,Charlottenburg,52.5018011,13.3129994
node,Bodhicitta,restaurant,10623,Charlottenburg,52.5058432,13.3187389
node,Five Ace,restaurant,10439,,52.5505273,13.4130868
node,Arirang Bulgogi,restaurant,10439,Prenzlauer Berg,52.5536909,13.4099722
node,Min,restaurant,13189,Prenzlauer Berg,52.5548950,13.4150628
node,Pizza Napoli,fast_food,,,52.5132109,13.3047724
node,Il Valentino,restaurant,10785,,52.5017925,13.3556773
node,Atlantik Fischrestaurant,restaurant,10783,Sch�neberg,52.4954967,13.3608659
node,Alte Forno Pizzeria,restaurant,10783,Sch�neberg,52.4955607,13.3608655
node,Anh Ba,restaurant,10717,Wilmersdorf,52.4873014,13.3263957
node,Baharat Falafel,fast_food,10781,Sch�neberg,52.4969071,13.3551251
node,Saigon Com Nieu,restaurant,10783,Sch�neberg,52.4985555,13.3572782
node,Buddha Haus,restaurant,10823,Sch�neberg,52.4869025,13.3549685
node,Catbird,fast_food,10823,Sch�neberg,52.4867230,13.3551105
node,Viet Ha Goldener Karpfen,restaurant,10243,Friedrichshain,52.5193112,13.4330894
node,Pasta Factory,restaurant,10967,Kreuzberg,52.4943488,13.4209105
node,Ketels,fast_food,,,52.4952300,13.4203515
node,Aigo Korean Food,fast_food,,,52.4952777,13.4203255
"node,""Taverna """"To Koutouki"""""",restaurant,,,52.4937709,13.4213421"
node,Lichtenberger Lieferservice,fast_food,13059,Neu-Hohensch�nhausen,52.5686483,13.5179978
node,Weltwirtschaft,restaurant,10557,,52.5192414,13.3650096
node,Caramia Focacceria Gelateria,fast_food,10781,Sch�neberg,52.4945352,13.3537339
node,Ph�nicia,fast_food,13353,Wedding,52.5495504,13.3494676
node,BIG BOSS,restaurant,12459,Obersch�neweide,52.4626198,13.5150369
node,Ch�omin,restaurant,10405,Prenzlauer Berg,52.5328399,13.4208968
node,Anh Dao,restaurant,10435,Prenzlauer Berg,52.5397424,13.4190349
node,Prenzl Kebap,fast_food,10405,,52.5345658,13.4157629
node,Mamida,restaurant,10437,Prenzlauer Berg,52.5430419,13.4209977
node,VinOsteria,restaurant,10247,,52.5131980,13.4584588
node,Ph? Nguy�n 68,restaurant,,,52.5057055,13.3212191
node,Museumsk�che,fast_food,,,52.4249272,13.2349962
node,Restaurant Wawel,restaurant,12437,Baumschulenweg,52.4706321,13.4937322
node,Santa Caf�,restaurant,14195,,52.4670335,13.3077338
node,Kantinen & Partyservice Siering,restaurant,12459,Obersch�neweide,52.4574255,13.5335280
node,Pancho Villa Cantina,fast_food,10999,Kreuzberg,52.4951388,13.4324329
node,Kiraku,restaurant,10178,Mitte,52.5218041,13.4035735
node,El Chilenito,fast_food,10961,,52.4902136,13.3894644
node,Tao Yuan Noodle House,restaurant,10585,Charlottenburg,52.5139777,13.3047276
node,Viet Phuong,restaurant,10585,Charlottenburg,52.5153125,13.3065010
node,HOJO,restaurant,10407,,52.5306140,13.4344854
node,G�lcans Bistrogrill,fast_food,,,52.4416127,13.5690160
node,Pizza Express,restaurant,13359,,52.5564058,13.3732037
node,Himalayan Kitchen,restaurant,12161,Friedenau,52.4680338,13.3248294
node,Nordsee,fast_food,,,52.4600273,13.3234688
node,Piazza Venezia,restaurant,12163,Steglitz,52.4598109,13.3220521
node,Barlys,fast_food,12161,Friedenau,52.4688809,13.3322025
node,Vier Ecken,restaurant,12055,Neuk�lln,52.4742237,13.4495616
node,bundesb�dchen,restaurant,10115,,52.5271114,13.3855709
node,it's Mo,fast_food,12163,Steglitz,52.4594259,13.3234349
node,Restaurant Luitpold,restaurant,,,52.5568415,13.2038895
node,JaVi 92,restaurant,13597,,52.5387221,13.2060345
node,Domino's,fast_food,13437,Wittenau,52.5948338,13.3317304
node,Shan Shan,restaurant,10437,Prenzlauer Berg,52.5473563,13.4113049
node,Batu Pattaya,restaurant,10437,Prenzlauer Berg,52.5471245,13.4087249
node,Caf� Botanico,restaurant,12043,,52.4771925,13.4411001
node,c� Chu,restaurant,10115,Mitte,52.5311486,13.3847504
node,Schlemmer-Oase,restaurant,,,52.5299094,13.6431324
node,Feinkost Claus,fast_food,,,52.5233654,13.6460791
node,Balli Burger,fast_food,12161,Friedenau,52.4691830,13.3324771
node,Gud�,fast_food,10997,,52.5015080,13.4415218
node,Pizza Max,fast_food,,,52.4423766,13.5693135
node,Cucciolo,fast_food,14169,Zehlendorf,52.4336184,13.2600374
node,Potato Planet,restaurant,,,52.5122126,13.4601725
node,Cosmoveda,restaurant,10999,Kreuzberg,52.5002580,13.4192819
node,B�ckerei Bacco,restaurant,10179,Mitte,52.5075711,13.4146683
node,platz doch!,restaurant,10999,Kreuzberg,52.4982715,13.4253269
node,dean&david,fast_food,10178,Mitte,52.5207408,13.4055546
node,dean&david,fast_food,10178,Mitte,52.5235536,13.3988452
node,Mac's Kebap,fast_food,,,52.4286522,13.3287980
node,Villa di Wow,fast_food,10999,Kreuzberg,52.4953407,13.4298359
node,Noon,restaurant,10623,Charlottenburg,52.5052206,13.3232447
node,Mira Bistro,fast_food,13086,,52.5535288,13.4354190
node,Kalis Deutsche K�che,fast_food,10243,,52.5177286,13.4322913
node,Baran D�ner Station,fast_food,10551,Moabit,52.5274360,13.3306353
node,Halis Kebap,fast_food,10555,Moabit,52.5269842,13.3304002
node,Golden Thai,restaurant,13359,,52.5582891,13.3802587
node,�stadin Yeri,restaurant,13359,,52.5578700,13.3860523
node,Nori Sushi Bar,restaurant,12435,Alt-Treptow,52.4896594,13.4404204
node,Madni,restaurant,13359,Gesundbrunnen,52.5568972,13.3852772
node,Imren,fast_food,10827,Sch�neberg,52.4893460,13.3596601
node,Petite Europe,restaurant,10827,Sch�neberg,52.4900157,13.3606738
node,Mela,restaurant,10827,Sch�neberg,52.4871532,13.3582692
node,Uludag,fast_food,,,52.4865380,13.3576383
node,Garda Pizza,fast_food,,,52.4869733,13.3577872
node,Himali,restaurant,10827,Sch�neberg,52.4872591,13.3585504
node,Ya-Man,fast_food,10827,Sch�neberg,52.4880023,13.3583990
node,Ksara,restaurant,10827,Sch�neberg,52.4878665,13.3608975
node,C� Linh,restaurant,10827,Sch�neberg,52.4868741,13.3575433
node,D�ner Box,fast_food,,,52.4360093,13.3448806
node,Tre Xanh,restaurant,12359,Buckow,52.4375647,13.4727126
node,Affenh�tte,restaurant,,,52.4949070,13.3798890
node,Pizzeria Capri,fast_food,13088,Wei�ensee,52.5489998,13.4533695
node,Sweet Cocos,restaurant,12159,Friedenau,52.4727395,13.3370918
node,Aradhya,restaurant,10245,Friedrichshain,52.5085171,13.4520739
node,Amber,restaurant,10245,Friedrichshain,52.5111302,13.4565311
node,Edo Sushi,restaurant,12161,Friedenau,52.4666208,13.3298081
node,LINOPizza,restaurant,12161,Friedenau,52.4667251,13.3299161
node,Ho Lo and Friends,restaurant,10781,Sch�neberg,52.4900786,13.3520191
node,Kebaphaus,fast_food,12555,K�penick,52.4552912,13.5765066
node,Veganaa,restaurant,10823,Sch�neberg,52.4901206,13.3564915
node,Seven Spices,restaurant,10243,Friedrichshain,52.5128739,13.4492301
node,Nikko Sushi,restaurant,14197,Friedenau,52.4706455,13.3202423
node,Salzmann Bistro,fast_food,10319,,52.4971909,13.4988380
node,Marral,restaurant,10115,Mitte,52.5272355,13.3886032
node,Final Kebab,restaurant,,,52.5632924,13.3276032
node,Peter Pane,restaurant,12163,Steglitz,52.4572277,13.3204230
node,Ketch'up 35,fast_food,12347,Britz,52.4522456,13.4314422
node,Yuuka Buffet,restaurant,10117,,52.5264422,13.3869757
node,Yogi,restaurant,10559,,52.5250507,13.3570764
node,Torino,fast_food,13158,Rosenthal,52.5956444,13.3752044
node,Man Kee,restaurant,10825,Sch�neberg,52.4885827,13.3421181
node,Matera,restaurant,12165,,52.4523278,13.3200354
node,Annoki,restaurant,10629,,52.5025853,13.3076953
node,B�n Th�nh,restaurant,10627,,52.5069578,13.2978167
node,Tafelrunde,restaurant,10779,Wilmersdorf,52.4949854,13.3342276
node,Punto e Virgola,restaurant,10777,Sch�neberg,52.4947391,13.3383845
node,Haveli,restaurant,10777,Sch�neberg,52.4960539,13.3374500
node,Osteria Ribaltone,restaurant,10777,Sch�neberg,52.4962115,13.3426509
node,Salumeria da Nino,restaurant,10777,Sch�neberg,52.4976297,13.3402676
node,Pizza Lovers,fast_food,10369,Fennpfuhl,52.5294778,13.4712901
node,T.viet,restaurant,12435,Alt-Treptow,52.4901146,13.4558556
node,Berliner Wappen,restaurant,10179,Mitte,52.5077516,13.4206012
node,Nestor Bildungsinstitut GmbH,restaurant,12059,Neuk�lln,52.4736295,13.4573780
node,Kebab Haus,fast_food,12059,Neuk�lln,52.4735581,13.4558428
node,Faustus,restaurant,10789,Sch�neberg,52.5010341,13.3424088
node,Kebab House Kanatci Abi,restaurant,10789,Sch�neberg,52.5004104,13.3428418
node,Yajee,restaurant,,,52.4999976,13.3395042
node,Das Bonito,restaurant,10789,Charlottenburg,52.5017767,13.3376392
node,Asia Imbiss,fast_food,,,52.4292515,13.3297180
node,myThais,restaurant,10627,Charlottenburg,52.5092097,13.3093387
node,Savory Chay,restaurant,10117,Mitte,52.5112502,13.3881674
node,Inpastando,restaurant,13086,,52.5514755,13.4411758
node,Asia-Land,fast_food,10789,Charlottenburg,52.5015223,13.3348469
node,Sale e Pepe,restaurant,10789,Charlottenburg,52.5003203,13.3360328
node,Restaurant R23,restaurant,10789,,52.5013615,13.3328784
node,Five Guys,fast_food,10719,Charlottenburg,52.5031428,13.3307336
node,Alt-Berliner Biersalon,restaurant,,,52.5032891,13.3301993
node,Ristorante Arlecchino,restaurant,10719,Charlottenburg,52.5022752,13.3292939
node,House of Tandoor,restaurant,10719,Charlottenburg,52.5005942,13.3290656
node,MIO Berlin,restaurant,10178,Mitte,52.5202088,13.4096443
node,BECERRO,restaurant,13437,,52.5955906,13.3325781
node,Food Box,fast_food,,,52.5958551,13.3354461
node,Sale � Pepe,restaurant,,,52.5566345,13.2073219
node,Sushi,fast_food,,,52.5560139,13.2073226
node,La Sila,fast_food,13587,Hakenfelde,52.5620149,13.2087822
node,Tischlein deck Dich,restaurant,,,52.5029278,13.3729484
node,Taschkent,restaurant,10585,Charlottenburg,52.5205299,13.2997453
node,En Elladi,restaurant,10439,Prenzlauer Berg,52.5478277,13.4233765
node,L'Osteria,restaurant,10787,Tiergarten,52.5053653,13.3382317
node,Sahara Imbiss,fast_food,12437,,52.4658727,13.4863117
node,,fast_food,,,52.6182370,13.3347780
node,La Cantina,restaurant,10119,Mitte,52.5294520,13.4007190
node,Seoulgarden,restaurant,10435,Prenzlauer Berg,52.5394793,13.4067065
node,Gem�se Kebab,fast_food,10245,Friedrichshain,52.5068561,13.4706758
node,Amoag,restaurant,10585,Charlottenburg,52.5145113,13.3050125
node,By Curry,fast_food,,,52.4698129,13.4619230
node,Shanxi Nudelhaus,restaurant,10247,,52.5185096,13.4659365
node,Bistro Felfel,restaurant,10627,Charlottenburg,52.5107032,13.3013777
node,Hodori,restaurant,10783,Sch�neberg,52.4936890,13.3665609
node,Stella Alpina,restaurant,14057,Charlottenburg,52.5099638,13.2965817
node,Peter Pane,restaurant,10557,,52.5270592,13.3702602
node,Nin Hao,restaurant,10625,Charlottenburg,52.5121973,13.3121352
node,Sushi King,restaurant,10585,Charlottenburg,52.5163319,13.3063845
node,Yume,restaurant,10245,Friedrichshain,52.5097902,13.4581776
node,Snackpoint,fast_food,,,52.5759317,13.4131248
node,C'yah,restaurant,10627,Charlottenburg,52.5069719,13.2964818
node,Mylos,restaurant,14057,Charlottenburg,52.5065349,13.2962613
node,Il Vagabondo,restaurant,,,52.5474328,13.1967191
node,Foreign Affairs,restaurant,10117,Mitte,52.5148567,13.3980296
node,Nobelhart & Schmutzig,restaurant,10969,Kreuzberg,52.5053879,13.3905401
node,La Marini�re,restaurant,10717,Wilmersdorf,52.4894156,13.3198047
node,Salumeria Veneto,restaurant,10717,Wilmersdorf,52.4893570,13.3199152
node,Osteria Maria,restaurant,12167,Steglitz,52.4531850,13.3245116
node,Cafe Peri,restaurant,10783,Sch�neberg,52.4914835,13.3611765
node,Monella,restaurant,13347,Wedding,52.5517346,13.3580754
node,Imbiss,fast_food,,,52.4457346,13.3864355
node,Gasthaus Alt Wien,restaurant,10407,Prenzlauer Berg,52.5314952,13.4325551
node,Burro Unchained,fast_food,12049,Neuk�lln,52.4749418,13.4240296
node,Rice & Wok,restaurant,12051,Neuk�lln,52.4701610,13.4300578
node,Aleppo Supper Club,restaurant,10247,Friedrichshain,52.5154352,13.4709892
node,Friedel Richter,restaurant,10115,Mitte,52.5281875,13.3914357
node,Toca Rouge,restaurant,,,52.5282871,13.3919758
node,Yarok,fast_food,10115,,52.5283150,13.3920711
node,Petrarca,restaurant,10115,Mitte,52.5291711,13.3883043
node,Harmonie,restaurant,10318,Karlshorst,52.4796829,13.5303056
node,Taquito M�o,restaurant,10245,,52.5141069,13.4541391
node,Zaitoun,fast_food,10245,Friedrichshain,52.5140535,13.4544206
node,Trattoria Senza,restaurant,10115,Mitte,52.5271579,13.3859680
node,Bang Boom Burger,fast_food,,,52.4871088,13.4309837
node,Pizza Max,fast_food,10317,Rummelsburg,52.5077424,13.4974554
node,Yafo,restaurant,10969,Kreuzberg,52.5018591,13.4112163
node,momos,restaurant,10115,Mitte,52.5275377,13.3870868
node,Quattro Fratelli,restaurant,10318,Karlshorst,52.4828297,13.5261785
node,Eiscaf� Familato,restaurant,10318,Karlshorst,52.4817697,13.5264210
node,Ali Baba Burger,restaurant,10245,Friedrichshain,52.5106080,13.4574274
node,Bro Burger,fast_food,,,52.5035878,13.4471713
node,Seoulkitchen,restaurant,10243,Friedrichshain,52.5036438,13.4472167
node,Kanaan,restaurant,10437,Prenzlauer Berg,52.5436518,13.4198538
node,Angry Chicken,fast_food,10999,Kreuzberg,52.5005623,13.4229136
node,Gutshaus Neukladow,restaurant,14089,,52.4571597,13.1594587
node,Brasserie Dandelion,restaurant,,,52.5050741,13.4483170
node,Chum's Vietnamese Cuisine,restaurant,10555,Moabit,52.5234660,13.3358852
node,Nord Bistro,fast_food,13469,Waidmannslust,52.6070088,13.3191523
node,Falafel Dream 2010,fast_food,13353,Wedding,52.5432806,13.3651908
node,Pamfilya,restaurant,13353,Wedding,52.5462067,13.3584709
node,Java House,fast_food,,,52.5468690,13.3501412
node,Safran,fast_food,13353,Wedding,52.5467193,13.3493413
node,Berliner D�ner,fast_food,,,52.4975742,13.5222831
node,Viet Nam & Sushi Bar Berlin,restaurant,10405,Prenzlauer Berg,52.5360641,13.4227876
node,Restaurant Giovanni Cinque,restaurant,10319,Friedrichsfelde,52.4990027,13.5213110
node,Pizzeria La Rosa,fast_food,13051,,52.5645103,13.5055986
node,Cocos,restaurant,13051,,52.5642802,13.5060851
node,Chidoba Mexican Grill,restaurant,13051,,52.5642979,13.5062127
node,Thai-Nippon Sushi Bar,restaurant,13051,,52.5643286,13.5064116
node,Saray Grill,fast_food,13051,,52.5643766,13.5067298
node,Burger King,fast_food,13051,,52.5643512,13.5047920
node,Nordsee,fast_food,,,52.5647245,13.5056828
node,Pizzeria Monello,fast_food,,,52.4153141,13.4953027
node,Asos Grill,fast_food,12524,,52.4023315,13.5257461
node,DIAZO,restaurant,,,52.4838907,13.3615988
node,K�fer Dachgarten-Restaurant im Deutschen Bundestag,restaurant,10557,,52.5185938,13.3766755
node,Three Dudes Next Door,fast_food,12047,,52.4867127,13.4310991
node,Oliveto,restaurant,,,52.4871816,13.4315727
node,,restaurant,,,52.3714521,13.6944483
node,ZOLA Pizzeria,restaurant,12527,Schm�ckwitz,52.3726313,13.6958942
node,Torero Steakhaus,restaurant,12357,Rudow,52.4263934,13.4828281
node,Trattoria del Corso,restaurant,12159,Friedenau,52.4754474,13.3396785
node,I Due Emigranti,restaurant,10823,Sch�neberg,52.4865176,13.3515135
node,La Casa Buena Vista,restaurant,,,52.5500408,13.4648392
node,Restaurant Bistro ABACUS Tierpark,restaurant,,,52.5003761,13.5208341
node,D�ner Game,fast_food,13353,Wedding,52.5494149,13.3542720
node,Toms Wurst,fast_food,10777,Sch�neberg,52.4979525,13.3491419
node,Bantou Village,restaurant,13351,Wedding,52.5517957,13.3485215
node,Blue Nile,restaurant,10963,Kreuzberg,52.4978603,13.3873565
node,Annami,restaurant,12459,Obersch�neweide,52.4624171,13.5146820
node,D�ner Bistro,fast_food,12459,,52.4625961,13.5138460
node,Hans?k Korea,restaurant,,,52.4980087,13.3218562
node,Bistro Weide,fast_food,12459,Obersch�neweide,52.4624533,13.5145636
node,Sen Viet,restaurant,12459,Obersch�neweide,52.4616163,13.5182523
node,YOKO Sushi,restaurant,12459,Obersch�neweide,52.4615877,13.5183798
node,Sushi & Asian Tveita,restaurant,13353,Wedding,52.5426068,13.3563172
node,Jing Yang,restaurant,12165,Steglitz,52.4559343,13.3247142
node,Silla,restaurant,,,52.4926332,13.3304110
node,Grace,restaurant,,,52.5041709,13.3289202
node,bb.q Chicken,restaurant,10997,Kreuzberg,52.4995884,13.4294236
node,Ristorante Casa Michelangelo,restaurant,14195,,52.4678265,13.3090657
node,Hippocrates,restaurant,12555,,52.4598884,13.5802489
node,Minh San,restaurant,10117,,52.5226033,13.3789956
node,Foodbag,fast_food,10969,,52.5037635,13.4099057
node,Max und Moritz,restaurant,10969,Kreuzberg,52.5026189,13.4140039
node,Good Morning Vietnam,restaurant,10119,Mitte,52.5284227,13.4093485
node,Mervan bistro,fast_food,10179,,52.5170926,13.4203676
node,Dicke Paula,restaurant,,,52.5866337,13.2850889
node,Taverna Santorini,restaurant,10587,Charlottenburg,52.5177027,13.3173359
node,Onnoya Fusion,restaurant,10623,Charlottenburg,52.5072885,13.3293369
node,Inizio,restaurant,,,52.5037260,13.3277591
node,Dudu31,restaurant,10707,,52.5002297,13.3194250
node,Miteinander,restaurant,12161,,52.4736542,13.3217586
node,Trattoria Belmonte,restaurant,10781,Sch�neberg,52.4930648,13.3473752
node,Pizza Zone,fast_food,10777,Sch�neberg,52.4986898,13.3538164
node,Burgerzone,fast_food,10777,Sch�neberg,52.4987786,13.3537937
node,Curry Nolle,fast_food,10777,Sch�neberg,52.4989029,13.3536189
node,Fresh'n Fast,fast_food,10777,Sch�neberg,52.4990100,13.3523316
node,Keb'Up House,fast_food,10777,Sch�neberg,52.4987341,13.3538051
node,Luciano Pizza,fast_food,10777,Sch�neberg,52.4983760,13.3538571
node,Sao Mai,restaurant,10777,Sch�neberg,52.4983215,13.3538709
node,Pizza Luna,fast_food,10777,Sch�neberg,52.4973769,13.3464013
node,San Marco,restaurant,10787,Sch�neberg,52.5001214,13.3499633
node,Vu� V?,fast_food,10785,Tiergarten,52.5005816,13.3643104
node,Ambrosius,restaurant,10785,Tiergarten,52.5023684,13.3534522
node,Restaurant Tra Di Noi,restaurant,10785,Tiergarten,52.5047351,13.3536719
node,Satori Italiani,restaurant,,,52.5023359,13.3535998
node,EckKneipe,restaurant,,,52.5054444,13.3540388
node,Oregano,restaurant,10629,,52.5007261,13.3041071
